order_id,user_id,city,ordered_place_time,ordered_deliver_time,sku_id,sku_category,qty,price,store_id,rider_id,zone,cust_lat,cust_long,status,delivery_minutes,hour,date,store_lat,store_lon,store_rent
O0010621,U010718,Bengaluru,21-11-2025 15:16,21-11-2025 15:24,P0101,snacks,1,306.31,S01,R0893,Z2,12.947844,77.629347,delivered,8,15,21-11-2025,12.949887,77.614547,101404
O0010622,U011700,Bengaluru,27-11-2025 08:06,27-11-2025 08:14,P0046,snacks,3,335.9,S05,R0625,Z9,13.010615,77.58607,delivered,8,8,27-11-2025,13.001428,77.581822,85507
O0010623,U008049,Bengaluru,14-11-2025 04:50,14-11-2025 04:56,P0113,household,1,167.47,S05,R0349,Z16,12.995225,77.581134,delivered,6,4,14-11-2025,13.001428,77.581822,85507
O0010624,U002039,Bengaluru,07-11-2025 07:45,07-11-2025 07:53,P0115,fruits,3,88.22,S08,R0019,Z25,12.947684,77.547308,delivered,8,7,07-11-2025,12.950394,77.558158,51894
O0010625,U018172,Bengaluru,30-10-2025 20:49,30-10-2025 21:04,P0045,fruits,3,499.18,S02,R0278,Z28,12.996514,77.616935,delivered,15,20,30-10-2025,13.006367,77.602729,86203
O0010626,U007462,Bengaluru,26-11-2025 01:09,26-11-2025 01:14,P0066,fruits,3,488.51,S08,R0083,Z3,12.954118,77.552705,delivered,5,1,26-11-2025,12.950394,77.558158,51894
O0010627,U010842,Bengaluru,17-11-2025 00:41,17-11-2025 00:47,P0004,household,1,112.6,S03,R0824,Z12,12.959886,77.593669,delivered,6,0,17-11-2025,12.950051,77.59937,111200
O0010628,U039482,Bengaluru,20-11-2025 16:51,20-11-2025 17:02,P0039,grocery,1,335.71,S05,R0758,Z15,12.980147,77.592811,delivered,11,16,20-11-2025,13.001428,77.581822,85507
O0010629,U007430,Bengaluru,23-11-2025 12:30,23-11-2025 12:37,P0071,beverages,2,268.55,S05,R0888,Z13,13.015303,77.58331,delivered,7,12,23-11-2025,13.001428,77.581822,85507
O0010630,U016296,Bengaluru,14-11-2025 20:37,14-11-2025 20:46,P0091,personal_care,3,587.82,S06,R0773,Z8,12.978247,77.571717,delivered,9,20,14-11-2025,12.976327,77.585333,70255
O0010631,U023232,Bengaluru,31-10-2025 12:21,31-10-2025 12:26,P0113,household,2,167.47,S06,R0160,Z1,12.982605,77.58047,delivered,5,12,31-10-2025,12.976327,77.585333,70255
O0010632,U014536,Bengaluru,18-11-2025 19:16,18-11-2025 19:32,P0009,household,2,303.41,S07,R0843,Z11,12.983179,77.561063,delivered,16,19,18-11-2025,12.970112,77.556587,44195
O0010633,U012219,Bengaluru,24-11-2025 20:53,24-11-2025 21:02,P0114,personal_care,2,49.79,S04,R0870,Z22,12.943961,77.610171,delivered,9,20,24-11-2025,12.942007,77.616026,75662
O0010634,U023570,Bengaluru,18-11-2025 20:30,18-11-2025 20:45,P0044,grocery,3,219.02,S08,R0900,Z5,12.937997,77.565548,delivered,15,20,18-11-2025,12.950394,77.558158,51894
O0010635,U034943,Bengaluru,11-11-2025 08:10,11-11-2025 08:16,P0089,personal_care,2,356.93,S03,R0129,Z3,12.944959,77.594271,delivered,6,8,11-11-2025,12.950051,77.59937,111200
O0010636,U000183,Bengaluru,03-11-2025 14:55,03-11-2025 15:08,P0080,snacks,2,278.81,S04,R0921,Z12,12.944829,77.623824,delivered,13,14,03-11-2025,12.942007,77.616026,75662
O0010637,U028581,Bengaluru,05-11-2025 08:14,05-11-2025 08:23,P0112,grocery,2,190.02,S06,R0058,Z8,12.971158,77.588169,delivered,9,8,05-11-2025,12.976327,77.585333,70255
O0010638,U001342,Bengaluru,09-11-2025 10:07,09-11-2025 10:13,P0021,beverages,2,460.57,S08,R0941,Z17,12.953553,77.564587,delivered,6,10,09-11-2025,12.950394,77.558158,51894
O0010639,U028591,Bengaluru,09-11-2025 20:05,09-11-2025 20:09,P0088,household,3,63.4,S08,R0395,Z12,12.954625,77.557224,delivered,4,20,09-11-2025,12.950394,77.558158,51894
O0010640,U025545,Bengaluru,31-10-2025 17:06,31-10-2025 17:15,P0088,household,1,63.4,S03,R0564,Z28,12.941797,77.591534,delivered,9,17,31-10-2025,12.950051,77.59937,111200
O0010641,U036300,Bengaluru,07-11-2025 09:44,07-11-2025 09:54,P0037,grocery,1,460.03,S07,R0002,Z21,12.972766,77.565988,delivered,10,9,07-11-2025,12.970112,77.556587,44195
O0010642,U039050,Bengaluru,11-11-2025 18:02,11-11-2025 18:07,P0077,personal_care,2,491.19,S04,R0276,Z16,12.934483,77.614118,delivered,5,18,11-11-2025,12.942007,77.616026,75662
O0010643,U024970,Bengaluru,26-11-2025 02:49,26-11-2025 02:59,P0065,household,3,107.9,S06,R0659,Z8,12.985005,77.595393,delivered,10,2,26-11-2025,12.976327,77.585333,70255
O0010644,U007494,Bengaluru,01-11-2025 19:29,01-11-2025 19:36,P0026,grocery,1,183.19,S06,R0079,Z2,12.979747,77.578567,delivered,7,19,01-11-2025,12.976327,77.585333,70255
O0010645,U034258,Bengaluru,19-11-2025 19:53,19-11-2025 20:01,P0057,household,3,48.62,S02,R0269,Z25,12.996549,77.609162,delivered,8,19,19-11-2025,13.006367,77.602729,86203
O0010646,U027222,Bengaluru,31-10-2025 09:46,31-10-2025 09:57,P0101,snacks,2,306.31,S06,R0179,Z22,12.966847,77.591142,delivered,11,9,31-10-2025,12.976327,77.585333,70255
O0010647,U006013,Bengaluru,19-11-2025 05:32,19-11-2025 05:38,P0112,grocery,3,190.02,S04,R0125,Z8,12.93717,77.61922,delivered,6,5,19-11-2025,12.942007,77.616026,75662
O0010648,U035551,Bengaluru,22-11-2025 09:07,22-11-2025 09:12,P0098,fruits,2,302.76,S05,R0316,Z5,12.996369,77.579477,delivered,5,9,22-11-2025,13.001428,77.581822,85507
O0010649,U005367,Bengaluru,21-11-2025 09:47,21-11-2025 10:09,P0040,personal_care,1,91.59,S02,R0131,Z16,13.007436,77.607468,delivered,22,9,21-11-2025,13.006367,77.602729,86203
O0010650,U032315,Bengaluru,28-11-2025 03:43,28-11-2025 03:59,P0002,fruits,3,461.94,S01,R0531,Z21,12.933388,77.627574,delivered,16,3,28-11-2025,12.949887,77.614547,101404
O0010651,U016365,Bengaluru,28-11-2025 19:36,28-11-2025 19:45,P0015,fruits,3,331.59,S01,R0161,Z14,12.957916,77.608276,delivered,9,19,28-11-2025,12.949887,77.614547,101404
O0010652,U003331,Bengaluru,06-11-2025 07:28,06-11-2025 07:36,P0058,snacks,3,533.3,S01,R0321,Z26,12.954392,77.601952,delivered,8,7,06-11-2025,12.949887,77.614547,101404
O0010653,U019036,Bengaluru,12-11-2025 20:45,12-11-2025 20:51,P0039,grocery,1,335.71,S01,R0782,Z2,12.942487,77.614046,delivered,6,20,12-11-2025,12.949887,77.614547,101404
O0010654,U011918,Bengaluru,08-11-2025 15:30,08-11-2025 15:49,P0084,fruits,2,165.75,S02,R0377,Z22,13.007804,77.61676,delivered,19,15,08-11-2025,13.006367,77.602729,86203
O0010655,U036147,Bengaluru,17-11-2025 22:06,17-11-2025 22:15,P0090,dairy,2,553.1,S03,R0986,Z25,12.948983,77.591795,delivered,9,22,17-11-2025,12.950051,77.59937,111200
O0010656,U000646,Bengaluru,28-11-2025 21:25,28-11-2025 21:29,P0029,grocery,2,418.26,S07,R0666,Z25,12.971355,77.55646,delivered,4,21,28-11-2025,12.970112,77.556587,44195
O0010657,U009120,Bengaluru,20-11-2025 13:19,20-11-2025 13:24,P0056,beverages,2,520.86,S08,R0586,Z17,12.95761,77.555072,delivered,5,13,20-11-2025,12.950394,77.558158,51894
O0010658,U026763,Bengaluru,26-11-2025 09:50,26-11-2025 09:56,P0009,household,3,303.41,S07,R0343,Z2,12.96564,77.553791,delivered,6,9,26-11-2025,12.970112,77.556587,44195
O0010659,U026593,Bengaluru,31-10-2025 07:35,31-10-2025 07:42,P0119,snacks,1,246.7,S01,R0369,Z25,12.957053,77.627188,delivered,7,7,31-10-2025,12.949887,77.614547,101404
O0010660,U013391,Bengaluru,02-11-2025 04:10,02-11-2025 04:15,P0006,fruits,1,261.55,S05,R0096,Z5,12.999323,77.58838,delivered,5,4,02-11-2025,13.001428,77.581822,85507
O0010661,U012946,Bengaluru,18-11-2025 18:57,18-11-2025 19:09,P0030,beverages,3,138.84,S07,R0020,Z21,12.978319,77.561063,delivered,12,18,18-11-2025,12.970112,77.556587,44195
O0010662,U028698,Bengaluru,05-11-2025 17:58,05-11-2025 18:01,P0087,household,1,424.24,S04,R0813,Z16,12.941968,77.615323,delivered,3,17,05-11-2025,12.942007,77.616026,75662
O0010663,U020478,Bengaluru,04-11-2025 01:13,04-11-2025 01:21,P0018,dairy,2,526.52,S01,R0557,Z1,12.948631,77.610034,delivered,8,1,04-11-2025,12.949887,77.614547,101404
O0010664,U031448,Bengaluru,25-11-2025 18:47,25-11-2025 18:59,P0101,snacks,1,306.31,S01,R0387,Z2,12.941403,77.61674,delivered,12,18,25-11-2025,12.949887,77.614547,101404
O0010665,U006868,Bengaluru,31-10-2025 20:57,31-10-2025 21:06,P0055,fruits,3,109.05,S08,R0406,Z26,12.937362,77.556852,delivered,9,20,31-10-2025,12.950394,77.558158,51894
O0010666,U009076,Bengaluru,27-11-2025 20:53,27-11-2025 21:04,P0006,fruits,2,274.63,S06,R0930,Z18,12.960686,77.580226,delivered,11,20,27-11-2025,12.976327,77.585333,70255
O0010667,U008992,Bengaluru,31-10-2025 05:45,31-10-2025 05:49,P0024,dairy,1,532.34,S06,R0582,Z27,12.974881,77.578292,delivered,4,5,31-10-2025,12.976327,77.585333,70255
O0010668,U036478,Bengaluru,09-11-2025 09:57,09-11-2025 10:15,P0117,fruits,3,381.54,S07,R0844,Z24,12.960249,77.543351,delivered,18,9,09-11-2025,12.970112,77.556587,44195
O0010669,U010562,Bengaluru,09-11-2025 19:30,09-11-2025 19:42,P0105,snacks,1,511.14,S03,R0250,Z4,12.941129,77.609074,delivered,12,19,09-11-2025,12.950051,77.59937,111200
O0010670,U037443,Bengaluru,19-11-2025 14:47,19-11-2025 14:51,P0115,fruits,3,83.81,S08,R0654,Z7,12.957017,77.555863,delivered,4,14,19-11-2025,12.950394,77.558158,51894
O0010671,U026288,Bengaluru,25-11-2025 13:58,25-11-2025 14:06,P0072,snacks,1,343.73,S06,R0031,Z5,12.980064,77.575053,delivered,8,13,25-11-2025,12.976327,77.585333,70255
O0010672,U006264,Bengaluru,02-11-2025 09:07,02-11-2025 09:15,P0011,snacks,3,317.46,S06,R0806,Z19,12.966012,77.582756,delivered,8,9,02-11-2025,12.976327,77.585333,70255
O0010673,U020701,Bengaluru,03-11-2025 06:19,03-11-2025 06:23,P0026,grocery,1,192.83,S02,R0146,Z14,13.009336,77.60197,delivered,4,6,03-11-2025,13.006367,77.602729,86203
O0010674,U026112,Bengaluru,25-11-2025 14:09,25-11-2025 14:16,P0026,grocery,3,202.47,S01,R0787,Z5,12.959428,77.606664,delivered,7,14,25-11-2025,12.949887,77.614547,101404
O0010675,U010558,Bengaluru,22-11-2025 10:08,22-11-2025 10:18,P0101,snacks,2,306.31,S03,R0167,Z12,12.95908,77.607666,canceled,10,10,22-11-2025,12.950051,77.59937,111200
O0010676,U026916,Bengaluru,11-11-2025 19:38,11-11-2025 19:51,P0089,personal_care,2,356.93,S04,R0484,Z14,12.952083,77.61737,delivered,13,19,11-11-2025,12.942007,77.616026,75662
O0010677,U009390,Bengaluru,26-11-2025 09:51,26-11-2025 10:02,P0069,household,2,560.53,S07,R0283,Z15,12.956536,77.55462,delivered,11,9,26-11-2025,12.970112,77.556587,44195
O0010678,U000038,Bengaluru,11-11-2025 08:01,11-11-2025 08:06,P0063,beverages,2,275.1,S07,R0432,Z29,12.966619,77.558591,delivered,5,8,11-11-2025,12.970112,77.556587,44195
O0010679,U026130,Bengaluru,04-11-2025 04:19,04-11-2025 04:24,P0097,dairy,2,256.2,S02,R0488,Z12,13.009124,77.608676,delivered,5,4,04-11-2025,13.006367,77.602729,86203
O0010680,U010863,Bengaluru,23-11-2025 06:52,23-11-2025 06:57,P0038,grocery,2,525.37,S05,R0887,Z19,13.005188,77.587129,delivered,5,6,23-11-2025,13.001428,77.581822,85507
O0010681,U019584,Bengaluru,08-11-2025 16:28,08-11-2025 16:34,P0104,snacks,2,34.15,S08,R0870,Z16,12.939571,77.5602,delivered,6,16,08-11-2025,12.950394,77.558158,51894
O0010682,U006079,Bengaluru,02-11-2025 07:51,02-11-2025 07:59,P0041,dairy,1,281.54,S02,R0274,Z11,13.018466,77.608259,delivered,8,7,02-11-2025,13.006367,77.602729,86203
O0010683,U010673,Bengaluru,05-11-2025 10:18,05-11-2025 10:21,P0100,beverages,1,63.86,S07,R0241,Z11,12.967791,77.55565,delivered,3,10,05-11-2025,12.970112,77.556587,44195
O0010684,U013305,Bengaluru,02-11-2025 10:07,02-11-2025 10:17,P0047,beverages,2,192.43,S01,R0539,Z6,12.93545,77.61279,delivered,10,10,02-11-2025,12.949887,77.614547,101404
O0010685,U026278,Bengaluru,17-11-2025 20:45,17-11-2025 20:54,P0106,beverages,1,328.31,S07,R0763,Z7,12.962152,77.549459,delivered,9,20,17-11-2025,12.970112,77.556587,44195
O0010686,U010139,Bengaluru,15-11-2025 06:36,15-11-2025 06:47,P0054,fruits,1,402.51,S02,R0541,Z4,13.018725,77.585191,delivered,11,6,15-11-2025,13.006367,77.602729,86203
O0010687,U030549,Bengaluru,09-11-2025 04:13,09-11-2025 04:20,P0001,grocery,2,144.68,S05,R0518,Z9,12.995851,77.590983,delivered,7,4,09-11-2025,13.001428,77.581822,85507
O0010688,U031218,Bengaluru,18-11-2025 11:20,18-11-2025 11:26,P0005,snacks,2,261.24,S08,R0064,Z3,12.952142,77.552614,delivered,6,11,18-11-2025,12.950394,77.558158,51894
O0010689,U036694,Bengaluru,13-11-2025 18:35,13-11-2025 18:40,P0118,dairy,3,384.32,S03,R0597,Z28,12.954914,77.598312,delivered,5,18,13-11-2025,12.950051,77.59937,111200
O0010690,U001723,Bengaluru,13-11-2025 02:03,13-11-2025 02:08,P0055,fruits,3,109.05,S05,R0763,Z27,12.997141,77.578249,delivered,5,2,13-11-2025,13.001428,77.581822,85507
O0010691,U025089,Bengaluru,13-11-2025 18:56,13-11-2025 19:00,P0062,personal_care,2,279.87,S05,R0785,Z15,13.000113,77.583739,delivered,4,18,13-11-2025,13.001428,77.581822,85507
O0010692,U030971,Bengaluru,17-11-2025 07:53,17-11-2025 07:59,P0031,snacks,3,555.83,S01,R0482,Z2,12.938552,77.609691,delivered,6,7,17-11-2025,12.949887,77.614547,101404
O0010693,U025318,Bengaluru,20-11-2025 13:51,20-11-2025 14:04,P0009,household,2,318.58,S07,R0756,Z27,12.958236,77.557511,delivered,13,13,20-11-2025,12.970112,77.556587,44195
O0010694,U004067,Bengaluru,06-11-2025 21:04,06-11-2025 21:16,P0032,grocery,2,229.75,S06,R0716,Z24,12.986078,77.58762,delivered,12,21,06-11-2025,12.976327,77.585333,70255
O0010695,U007713,Bengaluru,26-11-2025 08:27,26-11-2025 08:37,P0079,household,3,260.34,S04,R0342,Z19,12.929339,77.6135,delivered,10,8,26-11-2025,12.942007,77.616026,75662
O0010696,U006387,Bengaluru,03-11-2025 19:15,03-11-2025 19:24,P0090,dairy,3,553.1,S02,R0875,Z22,13.000841,77.606954,delivered,9,19,03-11-2025,13.006367,77.602729,86203
O0010697,U014788,Bengaluru,19-11-2025 19:24,19-11-2025 19:31,P0013,beverages,2,81.17,S08,R0535,Z29,12.948983,77.563247,delivered,7,19,19-11-2025,12.950394,77.558158,51894
O0010698,U012404,Bengaluru,27-11-2025 13:33,27-11-2025 13:38,P0111,beverages,2,156.42,S06,R0922,Z25,12.977248,77.585988,delivered,5,13,27-11-2025,12.976327,77.585333,70255
O0010699,U013430,Bengaluru,20-11-2025 19:14,20-11-2025 19:21,P0023,personal_care,3,135.26,S06,R0884,Z8,12.972323,77.587967,delivered,7,19,20-11-2025,12.976327,77.585333,70255
O0010700,U031194,Bengaluru,01-11-2025 06:21,01-11-2025 06:29,P0088,household,1,60.23,S03,R0547,Z11,12.946304,77.585411,delivered,8,6,01-11-2025,12.950051,77.59937,111200
O0010701,U003490,Bengaluru,01-11-2025 22:48,01-11-2025 22:57,P0054,fruits,2,402.51,S01,R0416,Z13,12.959035,77.614547,delivered,9,22,01-11-2025,12.949887,77.614547,101404
O0010702,U018679,Bengaluru,12-11-2025 00:38,12-11-2025 00:49,P0078,beverages,2,296.38,S04,R0456,Z24,12.942622,77.624608,delivered,11,0,12-11-2025,12.942007,77.616026,75662
O0010703,U033477,Bengaluru,18-11-2025 23:12,18-11-2025 23:24,P0010,grocery,1,157.77,S01,R0553,Z13,12.935234,77.622,delivered,12,23,18-11-2025,12.949887,77.614547,101404
O0010704,U039874,Bengaluru,19-11-2025 10:42,19-11-2025 10:58,P0022,fruits,3,124.59,S04,R0683,Z10,12.924712,77.620399,delivered,16,10,19-11-2025,12.942007,77.616026,75662
O0010705,U014761,Bengaluru,16-11-2025 01:26,16-11-2025 01:31,P0029,grocery,1,397.35,S01,R0689,Z7,12.958281,77.615006,delivered,5,1,16-11-2025,12.949887,77.614547,101404
O0010706,U010800,Bengaluru,12-11-2025 20:33,12-11-2025 20:41,P0105,snacks,2,538.04,S05,R0834,Z6,13.006533,77.583857,delivered,8,20,12-11-2025,13.001428,77.581822,85507
O0010707,U001104,Bengaluru,16-11-2025 19:21,16-11-2025 19:27,P0047,beverages,2,192.43,S03,R0182,Z14,12.945186,77.591433,delivered,6,19,16-11-2025,12.950051,77.59937,111200
O0010708,U032929,Bengaluru,26-11-2025 19:40,26-11-2025 19:54,P0023,personal_care,3,135.26,S05,R0208,Z19,12.986633,77.578826,delivered,14,19,26-11-2025,13.001428,77.581822,85507
O0010709,U013155,Bengaluru,27-11-2025 15:40,27-11-2025 15:47,P0112,grocery,3,190.02,S05,R0801,Z15,13.006579,77.575974,delivered,7,15,27-11-2025,13.001428,77.581822,85507
O0010710,U028874,Bengaluru,05-11-2025 23:42,05-11-2025 23:52,P0013,beverages,3,77.11,S08,R0018,Z4,12.951126,77.56284,delivered,10,23,05-11-2025,12.950394,77.558158,51894
O0010711,U033785,Bengaluru,22-11-2025 07:42,22-11-2025 07:49,P0024,dairy,3,532.34,S04,R0501,Z28,12.950203,77.621647,delivered,7,7,22-11-2025,12.942007,77.616026,75662
O0010712,U031162,Bengaluru,05-11-2025 11:03,05-11-2025 11:13,P0086,grocery,1,471.89,S08,R0700,Z2,12.939276,77.575255,delivered,10,11,05-11-2025,12.950394,77.558158,51894
O0010713,U000034,Bengaluru,30-10-2025 21:59,30-10-2025 22:04,P0043,household,3,237.05,S04,R0822,Z18,12.941878,77.614636,canceled,5,21,30-10-2025,12.942007,77.616026,75662
O0010714,U032081,Bengaluru,28-11-2025 22:16,28-11-2025 22:21,P0028,household,3,74.04,S05,R0558,Z29,13.005466,77.581878,delivered,5,22,28-11-2025,13.001428,77.581822,85507
O0010715,U033831,Bengaluru,30-10-2025 10:59,30-10-2025 11:06,P0109,grocery,3,317.4,S05,R0492,Z6,13.000306,77.574729,delivered,7,10,30-10-2025,13.001428,77.581822,85507
O0010716,U019924,Bengaluru,14-11-2025 15:49,14-11-2025 15:53,P0112,grocery,2,190.02,S05,R0632,Z3,13.000824,77.573773,delivered,4,15,14-11-2025,13.001428,77.581822,85507
O0010717,U022826,Bengaluru,07-11-2025 17:38,07-11-2025 17:48,P0020,fruits,3,113.47,S02,R0882,Z4,13.017908,77.601506,delivered,10,17,07-11-2025,13.006367,77.602729,86203
O0010718,U019030,Bengaluru,22-11-2025 11:22,22-11-2025 11:27,P0008,household,2,78.21,S03,R0553,Z15,12.945567,77.600367,delivered,5,11,22-11-2025,12.950051,77.59937,111200
O0010719,U037896,Bengaluru,03-11-2025 07:24,03-11-2025 07:27,P0061,beverages,1,152.68,S01,R0391,Z4,12.949585,77.612426,canceled,3,7,03-11-2025,12.949887,77.614547,101404
O0010720,U004030,Bengaluru,18-11-2025 02:05,18-11-2025 02:16,P0006,fruits,3,261.55,S07,R0413,Z21,12.958938,77.549555,delivered,11,2,18-11-2025,12.970112,77.556587,44195
O0010721,U016627,Bengaluru,24-11-2025 00:31,24-11-2025 00:39,P0004,household,1,118.23,S08,R0346,Z27,12.955961,77.564439,delivered,8,0,24-11-2025,12.950394,77.558158,51894
O0010722,U022008,Bengaluru,27-11-2025 15:10,27-11-2025 15:16,P0107,household,1,13.27,S01,R0138,Z27,12.946312,77.618419,delivered,6,15,27-11-2025,12.949887,77.614547,101404
O0010723,U028588,Bengaluru,28-11-2025 06:56,28-11-2025 07:06,P0049,fruits,1,132.51,S03,R0996,Z19,12.951899,77.621273,delivered,10,6,28-11-2025,12.950051,77.59937,111200
O0010724,U033454,Bengaluru,07-11-2025 13:19,07-11-2025 13:26,P0027,snacks,2,100.31,S01,R0106,Z15,12.958056,77.615716,delivered,7,13,07-11-2025,12.949887,77.614547,101404
O0010725,U021187,Bengaluru,09-11-2025 14:31,09-11-2025 14:40,P0074,beverages,2,208.87,S06,R0523,Z1,12.980902,77.573706,delivered,9,14,09-11-2025,12.976327,77.585333,70255
O0010726,U004587,Bengaluru,08-11-2025 17:34,08-11-2025 17:40,P0081,beverages,3,228.73,S07,R0891,Z3,12.971728,77.550135,delivered,6,17,08-11-2025,12.970112,77.556587,44195
O0010727,U003224,Bengaluru,01-11-2025 18:55,01-11-2025 19:01,P0013,beverages,3,81.17,S02,R0618,Z27,13.006297,77.59904,delivered,6,18,01-11-2025,13.006367,77.602729,86203
O0010728,U002834,Bengaluru,19-11-2025 06:16,19-11-2025 06:27,P0109,grocery,3,317.4,S08,R0370,Z5,12.947455,77.550233,delivered,11,6,19-11-2025,12.950394,77.558158,51894
O0010729,U007307,Bengaluru,21-11-2025 08:21,21-11-2025 08:31,P0038,grocery,3,525.37,S05,R0177,Z2,13.00921,77.590564,delivered,10,8,21-11-2025,13.001428,77.581822,85507
O0010730,U006951,Bengaluru,11-11-2025 17:08,11-11-2025 17:15,P0104,snacks,3,34.15,S03,R0919,Z19,12.954537,77.591656,delivered,7,17,11-11-2025,12.950051,77.59937,111200
O0010731,U037170,Bengaluru,01-11-2025 07:34,01-11-2025 07:44,P0071,beverages,2,268.55,S02,R0351,Z25,12.993312,77.593601,delivered,10,7,01-11-2025,13.006367,77.602729,86203
O0010732,U039526,Bengaluru,22-11-2025 23:01,22-11-2025 23:10,P0018,dairy,3,526.52,S06,R0468,Z12,12.966257,77.583352,delivered,9,23,22-11-2025,12.976327,77.585333,70255
O0010733,U008235,Bengaluru,19-11-2025 16:43,19-11-2025 16:48,P0027,snacks,1,100.31,S05,R0568,Z29,13.001333,77.577009,delivered,5,16,19-11-2025,13.001428,77.581822,85507
O0010734,U027417,Bengaluru,09-11-2025 18:12,09-11-2025 18:18,P0048,snacks,1,396.66,S02,R0079,Z4,13.009208,77.608316,delivered,6,18,09-11-2025,13.006367,77.602729,86203
O0010735,U007671,Bengaluru,01-11-2025 17:37,01-11-2025 17:49,P0080,snacks,2,265.53,S01,R0352,Z8,12.93358,77.614072,delivered,12,17,01-11-2025,12.949887,77.614547,101404
O0010736,U009634,Bengaluru,14-11-2025 13:17,14-11-2025 13:23,P0055,fruits,3,109.05,S05,R0465,Z15,12.993643,77.573054,delivered,6,13,14-11-2025,13.001428,77.581822,85507
O0010737,U026526,Bengaluru,20-11-2025 19:25,20-11-2025 19:29,P0118,dairy,2,365.1,S06,R0354,Z29,12.980625,77.587345,delivered,4,19,20-11-2025,12.976327,77.585333,70255
O0010738,U020076,Bengaluru,03-11-2025 16:03,03-11-2025 16:10,P0084,fruits,3,165.75,S08,R0616,Z5,12.945857,77.56712,delivered,7,16,03-11-2025,12.950394,77.558158,51894
O0010739,U005694,Bengaluru,15-11-2025 07:17,15-11-2025 07:21,P0007,grocery,3,327.54,S07,R0859,Z1,12.970951,77.554196,delivered,4,7,15-11-2025,12.970112,77.556587,44195
O0010740,U022214,Bengaluru,20-11-2025 08:49,20-11-2025 08:59,P0092,household,1,477.46,S06,R0347,Z1,12.967631,77.582196,delivered,10,8,20-11-2025,12.976327,77.585333,70255
O0010741,U016176,Bengaluru,02-11-2025 21:06,02-11-2025 21:13,P0087,household,2,424.24,S02,R0701,Z3,13.00764,77.599282,canceled,7,21,02-11-2025,13.006367,77.602729,86203
O0010742,U011571,Bengaluru,26-11-2025 19:39,26-11-2025 19:46,P0112,grocery,3,190.02,S03,R0083,Z5,12.951102,77.607234,delivered,7,19,26-11-2025,12.950051,77.59937,111200
O0010743,U039342,Bengaluru,24-11-2025 20:09,24-11-2025 20:24,P0093,grocery,1,261.26,S06,R0399,Z16,12.992608,77.587978,delivered,15,20,24-11-2025,12.976327,77.585333,70255
O0010744,U032804,Bengaluru,14-11-2025 21:27,14-11-2025 21:37,P0043,household,1,237.05,S01,R0784,Z24,12.941113,77.604356,delivered,10,21,14-11-2025,12.949887,77.614547,101404
O0010745,U028169,Bengaluru,13-11-2025 17:31,13-11-2025 17:36,P0083,snacks,2,138.18,S08,R0127,Z28,12.944802,77.552783,delivered,5,17,13-11-2025,12.950394,77.558158,51894
O0010746,U036938,Bengaluru,18-11-2025 08:24,18-11-2025 08:33,P0114,personal_care,2,49.79,S04,R0884,Z7,12.954632,77.618144,delivered,9,8,18-11-2025,12.942007,77.616026,75662
